,x,y,u,cell_id,CoV,infected_DM_3,IoD,infected_DM_0,population,sd,var,infected_DM_2,infected_DM_1,level of impact,level of uncertainity,distance in miles
11516,-2.2239959,53.5319956,0.25,8495018581611616000,2.0,0,1.0,1,73,0.5,0.25,0,0,slightly impacted area,highest uncertainity,9.704048004021947
11517,-2.2224873,53.5319984,0.25,1404116190274825000,2.0,0,1.0,0,31,0.5,0.25,0,1,slightly impacted area,highest uncertainity,9.746806501207415
11518,-2.2209787,53.5320012,0.25,4186290341525509000,2.0,0,1.0,0,75,0.5,0.25,1,0,slightly impacted area,highest uncertainity,9.790488032638589
11519,-2.21947,53.532004,0.75,6764527232093348000,1.27656947700845,0,1.22222222222222,2,90,0.957427107756338,0.916666666666667,0,1,higher impacted area,highest uncertainity,9.835083273846577
11520,-2.2179614,53.5320067,0.75,386192131932812000,1.27656947700845,2,1.22222222222222,0,65,0.957427107756338,0.916666666666667,0,1,higher impacted area,highest uncertainity,9.880567801605252
11521,-2.2164528,53.5320095,0.75,-7102377780952270000,1.27656947700845,0,1.22222222222222,1,63,0.957427107756338,0.916666666666667,2,0,higher impacted area,highest uncertainity,9.926944614424038
11522,-2.2149441,53.5320122,0.25,1963091893511670000,2.0,0,1.0,0,112,0.5,0.25,0,1,slightly impacted area,highest uncertainity,9.9741921250802
11523,-2.2119268,53.5320176,0.25,2364231894842517000,2.0,1,1.0,0,95,0.5,0.25,0,0,slightly impacted area,highest uncertainity,10.071256064748274
11524,-2.2104182,53.5320203,0.75,3653861759022288000,1.27656947700845,2,1.22222222222222,1,87,0.957427107756338,0.916666666666667,0,0,higher impacted area,highest uncertainity,10.121047714757514
11525,-2.2074009,53.5320256,0.5,-1510266753258083000,1.15470053837925,0,0.666666666666667,1,50,0.577350269189626,0.333333333333333,1,0,moderately impacted area,moderate uncertainity,10.223089523796837
11526,-2.202875,53.5320333,0.5,-5558155780213090000,1.15470053837925,0,0.666666666666667,0,32,0.577350269189626,0.333333333333333,1,1,moderately impacted area,moderate uncertainity,10.382106124943963
11527,-2.2390874,53.5328652,0.5,968229047679277800,1.15470053837925,0,0.666666666666667,1,27,0.577350269189626,0.333333333333333,0,1,moderately impacted area,moderate uncertainity,9.388737126027971
11528,-2.2375787,53.5328682,0.5,-3001381021009615000,1.15470053837925,1,0.666666666666667,0,125,0.577350269189626,0.333333333333333,0,1,moderately impacted area,moderate uncertainity,9.421412402134388
11529,-2.23607,53.5328712,0.25,-9184143399525309000,2.0,0,1.0,0,86,0.5,0.25,0,1,slightly impacted area,highest uncertainity,9.455124061067137
11530,-2.2345614,53.5328741,0.5,1953331329641122000,1.15470053837925,0,0.666666666666667,1,99,0.577350269189626,0.333333333333333,0,1,moderately impacted area,moderate uncertainity,9.489852232596865
11531,-2.2330527,53.5328771,0.5,6371274636353488000,1.15470053837925,0,0.666666666666667,1,82,0.577350269189626,0.333333333333333,0,1,moderately impacted area,moderate uncertainity,9.5256033074768
11532,-2.2285267,53.5328858,0.25,7693362163273232000,2.0,0,1.0,1,32,0.5,0.25,0,0,slightly impacted area,highest uncertainity,9.638805027535708
11533,-2.2285267,53.5328858,0.75,7693362163273232000,1.27656947700845,0,1.22222222222222,0,32,0.957427107756338,0.916666666666667,2,1,higher impacted area,highest uncertainity,9.638805027535708
11534,-2.2255094,53.5328916,0.25,-8139668355997371000,2.0,1,1.0,0,94,0.5,0.25,0,0,slightly impacted area,highest uncertainity,9.719130546944411
11535,-2.222492,53.5328972,1.5,-8705044982565692000,0.38490017945975,1,0.222222222222222,2,79,0.577350269189626,0.333333333333333,2,1,higher impacted area,least uncertainity,9.803222322672964
11536,-2.2209834,53.5329,0.25,6244390592547496000,2.0,1,1.0,0,94,0.5,0.25,0,0,slightly impacted area,highest uncertainity,9.846651425018033
11537,-2.2194747,53.5329028,0.25,7341432813542718000,2.0,0,1.0,1,71,0.5,0.25,0,0,slightly impacted area,highest uncertainity,9.890991295113205
11538,-2.2149487,53.532911,0.5,-456913888882062600,1.15470053837925,0,0.666666666666667,1,78,0.577350269189626,0.333333333333333,0,1,moderately impacted area,moderate uncertainity,10.029321399824862
11539,-2.21344,53.5329138,0.25,-3581742474705366000,2.0,0,1.0,0,48,0.5,0.25,0,1,slightly impacted area,highest uncertainity,10.077171273783192
11540,-2.2119313,53.5329164,0.5,1329554691904951000,1.15470053837925,0,0.666666666666667,1,82,0.577350269189626,0.333333333333333,1,0,moderately impacted area,moderate uncertainity,10.125855995382631
11541,-2.2104227,53.5329191,0.5,4422284652260882000,2.0,2,2.0,0,54,1.0,1.0,0,0,moderately impacted area,highest uncertainity,10.175378480203687
11542,-2.2028793,53.5329322,0.25,548669755565505300,2.0,0,1.0,0,54,0.5,0.25,0,1,slightly impacted area,highest uncertainity,10.435080885256346
11543,-2.1983533,53.5329398,0.75,3482815844328426000,1.27656947700845,1,1.22222222222222,0,79,0.957427107756338,0.916666666666667,0,2,higher impacted area,highest uncertainity,10.60013656934687
11544,-2.1968446,53.5329423,0.25,-9195471906415274000,2.0,0,1.0,0,60,0.5,0.25,0,1,slightly impacted area,highest uncertainity,10.656625700531462
11545,-2.1923186,53.5329496,0.25,2369093786203206000,2.0,0,1.0,1,36,0.5,0.25,0,0,slightly impacted area,highest uncertainity,10.830330698408748
11546,-2.1742145,53.5329774,0.25,-8935633417165079000,2.0,0,1.0,0,13,0.5,0.25,1,0,slightly impacted area,highest uncertainity,11.583602242013471
11547,-2.2375837,53.533767,0.25,-6623014323204324000,2.0,1,1.0,0,75,0.5,0.25,0,0,slightly impacted area,highest uncertainity,9.480186569690503
11548,-2.236075,53.53377,0.25,-8068576163345805000,2.0,0,1.0,1,14,0.5,0.25,0,0,slightly impacted area,highest uncertainity,9.51368759148705
11549,-2.2315489,53.5337789,0.25,7972831722830231000,2.0,0,1.0,0,54,0.5,0.25,0,1,slightly impacted area,highest uncertainity,9.620263253659685
11550,-2.2300402,53.5337818,0.25,-1607865501736223000,2.0,0,1.0,1,44,0.5,0.25,0,0,slightly impacted area,highest uncertainity,9.657773299380148
11551,-2.2285315,53.5337847,0.25,-4251132219243407000,2.0,1,1.0,0,137,0.5,0.25,0,0,slightly impacted area,highest uncertainity,9.696258951678317
11552,-2.2270228,53.5337875,1.0,-3484802241083759000,0.816496580927726,2,0.666666666666667,1,57,0.816496580927726,0.666666666666667,0,1,higher impacted area,moderate uncertainity,9.735702258075921
11553,-2.2255141,53.5337904,0.25,-7182599032759115000,2.0,1,1.0,0,67,0.5,0.25,0,0,slightly impacted area,highest uncertainity,9.77610433952729
11554,-2.220988,53.5337989,0.25,6658528975336875000,2.0,0,1.0,1,45,0.5,0.25,0,0,slightly impacted area,highest uncertainity,9.902894294800662
11555,-2.2194793,53.5338016,1.25,5311046845890146000,0.765941686205071,2,0.733333333333333,1,73,0.957427107756338,0.916666666666667,2,0,higher impacted area,moderate uncertainity,9.946975143936001
11556,-2.2179706,53.5338044,0.25,140517499835812600,2.0,1,1.0,0,77,0.5,0.25,0,0,slightly impacted area,highest uncertainity,9.991955285237188
11557,-2.2164619,53.5338071,0.5,-6215764433260505000,2.0,2,2.0,0,79,1.0,1.0,0,0,moderately impacted area,highest uncertainity,10.037810246715695
11558,-2.2149532,53.5338099,0.25,353370860162356000,2.0,0,1.0,0,66,0.5,0.25,1,0,slightly impacted area,highest uncertainity,10.084540420339312
11559,-2.2134445,53.5338126,0.25,3040198711821918000,2.0,0,1.0,0,72,0.5,0.25,0,1,slightly impacted area,highest uncertainity,10.132121428562963
11560,-2.2104271,53.5338179,0.5,-8405392383180700000,2.0,2,2.0,0,73,1.0,1.0,0,0,moderately impacted area,highest uncertainity,10.229800397714769
11561,-2.2089184,53.5338206,0.25,8686544709436507000,2.0,0,1.0,0,25,0.5,0.25,0,1,slightly impacted area,highest uncertainity,10.279880488807615
11562,-2.205901,53.5338258,0.25,5746842408894000000,2.0,1,1.0,0,20,0.5,0.25,0,0,slightly impacted area,highest uncertainity,10.382444083133542
11563,-2.2043923,53.5338284,0.25,-5719571701197097000,2.0,0,1.0,1,47,0.5,0.25,0,0,slightly impacted area,highest uncertainity,10.434909919930442
11564,-2.1938314,53.533846,0.25,6364351720109173000,2.0,0,1.0,1,65,0.5,0.25,0,0,slightly impacted area,highest uncertainity,10.823146884358152
11565,-2.1742182,53.5338762,0.25,-2807923892543646000,2.0,0,1.0,1,20,0.5,0.25,0,0,slightly impacted area,highest uncertainity,11.631425001097936
11566,-2.2375888,53.5346658,1.5,-8807561588072060000,1.27656947700845,4,2.44444444444444,2,123,1.91485421551268,3.66666666666667,0,0,higher impacted area,very unlikely,9.539000120119976
11567,-2.23608,53.5346688,0.5,89381181306707680,1.15470053837925,1,0.666666666666667,0,111,0.577350269189626,0.333333333333333,0,1,moderately impacted area,moderate uncertainity,9.572295102500195
11568,-2.2300451,53.5346806,0.75,-487255334823517400,1.27656947700845,0,1.22222222222222,0,55,0.957427107756338,0.916666666666667,1,2,higher impacted area,highest uncertainity,9.71550477825356
11569,-2.2270277,53.5346864,0.25,-4661665606061290000,2.0,0,1.0,0,41,0.5,0.25,1,0,slightly impacted area,highest uncertainity,9.792976134741284
11570,-2.2209927,53.5346977,0.25,4010030262161806000,2.0,0,1.0,0,55,0.5,0.25,1,0,slightly impacted area,highest uncertainity,9.959197129534168
11571,-2.2164665,53.534706,0.5,7438893519508774000,1.15470053837925,1,0.666666666666667,0,89,0.577350269189626,0.333333333333333,0,1,moderately impacted area,moderate uncertainity,10.093363351389838
11572,-2.2149578,53.5347087,0.25,-8772735858712402000,2.0,0,1.0,0,107,0.5,0.25,0,1,slightly impacted area,highest uncertainity,10.139829308764018
11573,-2.2134491,53.5347114,0.25,-1473843036930563000,2.0,1,1.0,0,76,0.5,0.25,0,0,slightly impacted area,highest uncertainity,10.187150022951188
11574,-2.2104316,53.5347168,0.5,8807144687411319000,1.15470053837925,1,0.666666666666667,0,65,0.577350269189626,0.333333333333333,1,0,moderately impacted area,moderate uncertainity,10.284311577183647
11575,-2.2043967,53.5347272,0.25,4698929494749992000,2.0,1,1.0,0,53,0.5,0.25,0,0,slightly impacted area,highest uncertainity,10.488344792702842
11576,-2.2013792,53.5347324,0.25,5353036655842895000,2.0,0,1.0,0,65,0.5,0.25,0,1,slightly impacted area,highest uncertainity,10.595044581060346
11577,-2.1983617,53.5347374,0.25,-2068339285155721000,2.0,0,1.0,0,28,0.5,0.25,0,1,slightly impacted area,highest uncertainity,10.704730182082423
11578,-2.1938355,53.5347449,0.25,-4197247969834937000,2.0,1,1.0,0,66,0.5,0.25,0,0,slightly impacted area,highest uncertainity,10.874678351034683
11579,-2.1817656,53.5347638,0.25,1358916969339541000,2.0,0,1.0,1,78,0.5,0.25,0,0,slightly impacted area,highest uncertainity,11.357519018889558
11580,-2.2375938,53.5355647,0.25,1317606052685888000,2.0,0,1.0,0,101,0.5,0.25,1,0,slightly impacted area,highest uncertainity,9.597863185267498
11581,-2.236085,53.5355677,0.5,-5881532824646723000,2.0,0,2.0,0,111,1.0,1.0,0,2,moderately impacted area,highest uncertainity,9.630952331324984
11582,-2.2330675,53.5355736,0.5,8127605484570692000,2.0,0,2.0,2,51,1.0,1.0,0,0,moderately impacted area,highest uncertainity,9.700144725925066
11583,-2.2209974,53.5355965,0.5,1864251111999571000,2.0,2,2.0,0,75,1.0,1.0,0,0,moderately impacted area,highest uncertainity,10.015567928514248
11584,-2.2194886,53.5355993,0.5,-1027139296038887000,1.15470053837925,1,0.666666666666667,1,81,0.577350269189626,0.333333333333333,0,0,moderately impacted area,moderate uncertainity,10.059159890641471
11585,-2.2179799,53.5356021,0.5,-2155378104256320000,2.0,0,2.0,0,83,1.0,1.0,0,2,moderately impacted area,highest uncertainity,10.103636471659517
11586,-2.2164711,53.5356048,0.5,-1169616342292411000,1.15470053837925,0,0.666666666666667,0,61,0.577350269189626,0.333333333333333,1,1,moderately impacted area,moderate uncertainity,10.148985666975843
11587,-2.2149624,53.5356075,0.25,-7804662704312702000,2.0,0,1.0,0,81,0.5,0.25,1,0,slightly impacted area,highest uncertainity,10.195196063348913
11588,-2.2119448,53.5356129,0.25,1630794596513759000,2.0,0,1.0,0,77,0.5,0.25,0,1,slightly impacted area,highest uncertainity,10.290168953120192
11589,-2.2104361,53.5356156,0.25,3366453789365115000,2.0,1,1.0,0,53,0.5,0.25,0,0,slightly impacted area,highest uncertainity,10.338901788856813
11590,-2.2059098,53.5356235,0.25,3944479862280169000,2.0,0,1.0,0,34,0.5,0.25,1,0,slightly impacted area,highest uncertainity,10.489953071982304
11591,-2.204401,53.5356261,0.25,6338910895459118000,2.0,1,1.0,0,39,0.5,0.25,0,0,slightly impacted area,highest uncertainity,10.541883529308414
11592,-2.2028922,53.5356286,0.5,2212252985025809000,1.15470053837925,1,0.666666666666667,0,53,0.577350269189626,0.333333333333333,0,1,moderately impacted area,moderate uncertainity,10.594579302127284
11593,-2.1968571,53.5356387,0.25,-7495002318829282000,2.0,0,1.0,0,83,0.5,0.25,1,0,slightly impacted area,highest uncertainity,10.812849732253188
11594,-2.1953484,53.5356412,0.25,6091269021830425000,2.0,1,1.0,0,63,0.5,0.25,0,0,slightly impacted area,highest uncertainity,10.869227916993692
11595,-2.1938396,53.5356437,0.25,-1919969268158085000,2.0,0,1.0,1,31,0.5,0.25,0,0,slightly impacted area,highest uncertainity,10.926313521333078
11596,-2.1923308,53.5356461,0.25,1591464944150227000,2.0,0,1.0,1,32,0.5,0.25,0,0,slightly impacted area,highest uncertainity,10.984086131721691
11597,-2.1908221,53.5356485,0.25,7990106385293616000,2.0,0,1.0,0,36,0.5,0.25,1,0,slightly impacted area,highest uncertainity,11.042536785188231
11598,-2.1878045,53.5356533,0.25,-220458993764198700,2.0,0,1.0,1,44,0.5,0.25,0,0,slightly impacted area,highest uncertainity,11.161448589671755
11599,-2.1832782,53.5356604,0.25,3226916054951564000,2.0,0,1.0,0,70,0.5,0.25,1,0,slightly impacted area,highest uncertainity,11.344655339381067
11600,-2.1817695,53.5356627,0.25,1715663938079416000,2.0,0,1.0,0,67,0.5,0.25,1,0,slightly impacted area,highest uncertainity,11.406969358040316
11601,-2.1802607,53.535665,0.25,-8104478868670176000,2.0,0,1.0,0,83,0.5,0.25,1,0,slightly impacted area,highest uncertainity,11.469896404587544
11602,-2.2391076,53.5364605,0.25,-4824512503158831000,2.0,0,1.0,1,57,0.5,0.25,0,0,slightly impacted area,highest uncertainity,9.62489084950207
11603,-2.2375988,53.5364635,0.25,5808609142355356000,2.0,0,1.0,0,47,0.5,0.25,0,1,slightly impacted area,highest uncertainity,9.656759725372904
11604,-2.23609,53.5364665,0.25,4603860800113552000,2.0,0,1.0,0,64,0.5,0.25,0,1,slightly impacted area,highest uncertainity,9.689645418237005
11605,-2.2330725,53.5364724,0.25,2492719555321550000,2.0,0,1.0,1,64,0.5,0.25,0,0,slightly impacted area,highest uncertainity,9.758416986279581
11606,-2.2300549,53.5364783,0.75,-8879027065193072000,1.27656947700845,2,1.22222222222222,1,51,0.957427107756338,0.916666666666667,0,0,higher impacted area,highest uncertainity,9.83113218727936
11607,-2.2270373,53.536484,0.25,-5819886377438430000,2.0,0,1.0,0,41,0.5,0.25,0,1,slightly impacted area,highest uncertainity,9.907689236807954
11608,-2.2255285,53.5364869,0.25,4493058054591983000,2.0,0,1.0,0,58,0.5,0.25,0,1,slightly impacted area,highest uncertainity,9.947388878705194
11609,-2.2164757,53.5365036,0.25,-1172561516013088000,2.0,0,1.0,0,51,0.5,0.25,0,1,slightly impacted area,highest uncertainity,10.2046821520141
11610,-2.2149669,53.5365064,0.25,4766808993837066000,2.0,0,1.0,1,77,0.5,0.25,0,0,slightly impacted area,highest uncertainity,10.250648674226564
11611,-2.2028965,53.5365275,0.25,-7996904396451095000,2.0,0,1.0,0,56,0.5,0.25,0,1,slightly impacted area,highest uncertainity,10.64794375784065
11612,-2.1998789,53.5365326,0.25,619649641646719700,2.0,0,1.0,0,41,0.5,0.25,0,1,slightly impacted area,highest uncertainity,10.755071598446701
11613,-2.1983701,53.5365351,0.25,-4882323404226092000,2.0,0,1.0,0,54,0.5,0.25,1,0,slightly impacted area,highest uncertainity,10.809742555751646
11614,-2.1878085,53.5365522,0.25,-6325901753181742000,2.0,0,1.0,0,42,0.5,0.25,1,0,slightly impacted area,highest uncertainity,11.21210954097019
11615,-2.2753244,53.5372813,0.25,-6164736020341524000,2.0,0,1.0,0,46,0.5,0.25,1,0,slightly impacted area,highest uncertainity,9.249145400470088
11616,-2.2345862,53.5373683,0.5,6691777345858084000,2.0,0,2.0,0,84,1.0,1.0,2,0,moderately impacted area,highest uncertainity,9.782066521079166
11617,-2.2330774,53.5373712,0.5,1101047008112655000,2.0,0,2.0,0,73,1.0,1.0,2,0,moderately impacted area,highest uncertainity,9.816737917582484
11618,-2.2315686,53.5373742,0.25,-4612266664483923000,2.0,1,1.0,0,45,0.5,0.25,0,0,slightly impacted area,highest uncertainity,9.852396884133869
11619,-2.2270421,53.5373829,0.25,2060144480737204000,2.0,0,1.0,0,48,0.5,0.25,1,0,slightly impacted area,highest uncertainity,9.965136628580995
11620,-2.2164803,53.5374025,0.25,4979216837975419000,2.0,0,1.0,1,44,0.5,0.25,0,0,slightly impacted area,highest uncertainity,10.260457822861856
11621,-2.2149715,53.5374052,0.75,-5166776956281263000,1.27656947700845,2,1.22222222222222,1,53,0.957427107756338,0.916666666666667,0,0,higher impacted area,highest uncertainity,10.306167392861944
11622,-2.2134626,53.5374079,0.25,-354381627849814300,2.0,0,1.0,1,20,0.5,0.25,0,0,slightly impacted area,highest uncertainity,10.352728024795702
11623,-2.201392,53.5374289,0.25,-8561147307640547000,2.0,0,1.0,0,49,0.5,0.25,0,1,slightly impacted area,highest uncertainity,10.75432304060542
11624,-2.1998832,53.5374314,0.25,-6833440882752834000,2.0,0,1.0,0,40,0.5,0.25,0,1,slightly impacted area,highest uncertainity,10.807990486817006
11625,-2.1983743,53.5374339,0.25,9214609490099487000,2.0,0,1.0,1,41,0.5,0.25,0,0,slightly impacted area,highest uncertainity,10.8623969127822
11626,-2.1953567,53.5374389,0.25,4142698767472345000,2.0,0,1.0,1,35,0.5,0.25,0,0,slightly impacted area,highest uncertainity,10.973364802023825
11627,-2.1893213,53.5374486,0.25,-6997588810382397000,2.0,0,1.0,1,45,0.5,0.25,0,0,slightly impacted area,highest uncertainity,11.203637252325576
11628,-2.1878125,53.537451,0.25,2798859867493732000,2.0,1,1.0,0,72,0.5,0.25,0,0,slightly impacted area,highest uncertainity,11.262878920053192
11629,-2.1772507,53.5374671,0.25,1299016461107758000,2.0,1,1.0,0,16,0.5,0.25,0,0,slightly impacted area,highest uncertainity,11.69517047236337
11630,-2.2723126,53.5381871,0.25,-7816153245011030000,2.0,0,1.0,1,67,0.5,0.25,0,0,slightly impacted area,highest uncertainity,9.322318796760287
11631,-2.2285558,53.5382788,0.25,-1628297486373260000,2.0,1,1.0,0,48,0.5,0.25,0,0,slightly impacted area,highest uncertainity,9.984322555369475
11632,-2.225538,53.5382845,0.25,-7531315232245045000,2.0,0,1.0,1,29,0.5,0.25,0,0,slightly impacted area,highest uncertainity,10.06187070032733
11633,-2.2059229,53.53832,0.5,347078370847206100,1.15470053837925,0,0.666666666666667,1,46,0.577350269189626,0.333333333333333,0,1,moderately impacted area,moderate uncertainity,10.651893986448988
11634,-2.2029051,53.5383251,0.5,6993358497242135000,2.0,0,2.0,2,36,1.0,1.0,0,0,moderately impacted area,highest uncertainity,10.754940724495137
